trace,round_start_tsc,round_done_tsc,rest_start_tsc,trace_done_tsc,first_round_cycles,attacker_measurement_window_cycles,rest_aes_cycles,trace_wall_cycles
9312,234988938253903,234988938256285,234988938326947,234988938327593,2382,70662,646,73690
9313,234988938444551,234988938446935,234988938518431,234988938519077,2384,71496,646,74526
9314,234988938634801,234988938636215,234988938706735,234988938707411,1414,70520,676,72610
9315,234988938823565,234988938824995,234988938894797,234988938895445,1430,69802,648,71880
9316,234988939011491,234988939013233,234988939083473,234988939084147,1742,70240,674,72656
9317,234988939200359,234988939201733,234988939272509,234988939273183,1374,70776,674,72824
9318,234988939389445,234988939391755,234988939462547,234988939463237,2310,70792,690,73792
9319,234988939587859,234988939589245,234988939660373,234988939661063,1386,71128,690,73204
9320,234988939777117,234988939778531,234988939849613,234988939850285,1414,71082,672,73168
9321,234988939965907,234988939967501,234988940038969,234988940039617,1594,71468,648,73710
9322,234988940163545,234988940164967,234988940235329,234988940236043,1422,70362,714,72498
9323,234988940352169,234988940353955,234988940425325,234988940425987,1786,71370,662,73818
9324,234988940542189,234988940543609,234988940613215,234988940613887,1420,69606,672,71698
9325,234988940730209,234988940731631,234988940801693,234988940802371,1422,70062,678,72162
9326,234988940918509,234988940919919,234988940991119,234988940991809,1410,71200,690,73300
9327,234988941107705,234988941109237,234988941178645,234988941179315,1532,69408,670,71610
9328,234988941295901,234988941298241,234988941368017,234988941368623,2340,69776,606,72722
9329,234988941493391,234988941494825,234988941562267,234988941562933,1434,67442,666,69542
9330,234988941678947,234988941680347,234988941752147,234988941752833,1400,71800,686,73886
9331,234988941868967,234988941870449,234988941940423,234988941941123,1482,69974,700,72156
9332,234988942057129,234988942058587,234988942126271,234988942126943,1458,67684,672,69814
9333,234988942243753,234988942246069,234988942314967,234988942315639,2316,68898,672,71886
9334,234988942431379,234988942432817,234988942502345,234988942503011,1438,69528,666,71632
9335,234988942619219,234988942621579,234988942692211,234988942692911,2360,70632,700,73692
9336,234988942809061,234988942810489,234988942880245,234988942880927,1428,69756,682,71866
9337,234988942997419,234988942998811,234988943068001,234988943068673,1392,69190,672,71254
9338,234988943192407,234988943194739,234988943264207,234988943264917,2332,69468,710,72510
9339,234988943390101,234988943391545,234988943461721,234988943462393,1444,70176,672,72292
9340,234988943578409,234988943580925,234988943649949,234988943650633,2516,69024,684,72224
9341,234988943785313,234988943787497,234988943812459,234988943813203,2184,24962,744,27890
9342,234988943899565,234988943901353,234988943962223,234988943962849,1788,60870,626,63284
9343,234988944049765,234988944050939,234988944113743,234988944114391,1174,62804,648,64626
9344,234988944201139,234988944202321,234988944265259,234988944265925,1182,62938,666,64786
9345,234988944352501,234988944354649,234988944415585,234988944416243,2148,60936,658,63742
9346,234988944502735,234988944503881,234988944566611,234988944567271,1146,62730,660,64536
9347,234988944653519,234988944654683,234988944717317,234988944717979,1164,62634,662,64460
9348,234988944804563,234988944806801,234988944868931,234988944869611,2238,62130,680,65048
9349,234988944955849,234988944957005,234988945017959,234988945018625,1156,60954,666,62776
9350,234988945113367,234988945114547,234988945176953,234988945177621,1180,62406,668,64254
9351,234988945263791,234988945264955,234988945326997,234988945327673,1164,62042,676,63882
9352,234988945414847,234988945416037,234988945478839,234988945479499,1190,62802,660,64652
9353,234988945565705,234988945567859,234988945630117,234988945630789,2154,62258,672,65084
9354,234988945717061,234988945718195,234988945780049,234988945780727,1134,61854,678,63666
9355,234988945866487,234988945867643,234988945929677,234988945930373,1156,62034,696,63886
9356,234988946035067,234988946037185,234988946100101,234988946100737,2118,62916,636,65670
9357,234988946186293,234988946187455,234988946248717,234988946249419,1162,61262,702,63126
9358,234988946334961,234988946337107,234988946399699,234988946400349,2146,62592,650,65388
9359,234988946486027,234988946487215,234988946547209,234988946547883,1188,59994,674,61856
9360,234988946633305,234988946634469,234988946695927,234988946696611,1164,61458,684,63306
9361,234988946791069,234988946793251,234988946853289,234988946853943,2182,60038,654,62874
9362,234988946939843,234988946941013,234988947001435,234988947002113,1170,60422,678,62270
9363,234988947088007,234988947090179,234988947152443,234988947153119,2172,62264,676,65112
9364,234988947239047,234988947241223,234988947302641,234988947303325,2176,61418,684,64278
9365,234988947389239,234988947390361,234988947453337,234988947454009,1122,62976,672,64770
9366,234988947540061,234988947541231,234988947602341,234988947603017,1170,61110,676,62956
9367,234988947689053,234988947691219,234988947752591,234988947753247,2166,61372,656,64194
9368,234988947839111,234988947840275,234988947903209,234988947903897,1164,62934,688,64786
9369,234988947989645,234988947990811,234988948052371,234988948053031,1166,61560,660,63386
9370,234988948138451,234988948139621,234988948201295,234988948201951,1170,61674,656,63500
9371,234988948287545,234988948288733,234988948350373,234988948351033,1188,61640,660,63488
9372,234988948444477,234988948445629,234988948508285,234988948508965,1152,62656,680,64488
9373,234988948594693,234988948596827,234988948657925,234988948658593,2134,61098,668,63900
9374,234988948744507,234988948745665,234988948808227,234988948808875,1158,62562,648,64368
9375,234988948894997,234988948897205,234988948958023,234988948958713,2208,60818,690,63716
9376,234988949057471,234988949058605,234988949122441,234988949123107,1134,63836,666,65636
9377,234988949209507,234988949210671,234988949273371,234988949274017,1164,62700,646,64510
9378,234988949359561,234988949360731,234988949420515,234988949421187,1170,59784,672,61626
9379,234988949506781,234988949507939,234988949569105,234988949569793,1158,61166,688,63012
9380,234988949658185,234988949659345,234988949723953,234988949724617,1160,64608,664,66432
9381,234988949813927,234988949815303,234988949876605,234988949877277,1376,61302,672,63350
9382,234988949966267,234988949967521,234988950028987,234988950029669,1254,61466,682,63402
9383,234988950127093,234988950128257,234988950191195,234988950191857,1164,62938,662,64764
9384,234988950280687,234988950281855,234988950346957,234988950347621,1168,65102,664,66934
9385,234988950440239,234988950442807,234988950505781,234988950506461,2568,62974,680,66222
9386,234988950605797,234988950606979,234988950672341,234988950673007,1182,65362,666,67210
9387,234988950765923,234988950767129,234988950832549,234988950833219,1206,65420,670,67296
9388,234988950925357,234988950926579,234988950989159,234988950989863,1222,62580,704,64506
9389,234988951082323,234988951083541,234988951147633,234988951148317,1218,64092,684,65994
9390,234988951245911,234988951248115,234988951311793,234988951312471,2204,63678,678,66560
9391,234988951410353,234988951411589,234988951476037,234988951476701,1236,64448,664,66348
9392,234988951574003,234988951576171,234988951640603,234988951641269,2168,64432,666,67266
9393,234988951738621,234988951740861,234988951804153,234988951804805,2240,63292,652,66184
9394,234988951909771,234988951912339,234988951979165,234988951979831,2568,66826,666,70060
9395,234988952093689,234988952095033,234988952161195,234988952161871,1344,66162,676,68182
9396,234988952266583,234988952267893,234988952335087,234988952335775,1310,67194,688,69192
9397,234988952440703,234988952442919,234988952506331,234988952507003,2216,63412,672,66300
9398,234988952611511,234988952613491,234988952678315,234988952678987,1980,64824,672,67476
9399,234988952795807,234988952797219,234988952867263,234988952867945,1412,70044,682,72138
9400,234988952984485,234988952986811,234988953056225,234988953056903,2326,69414,678,72418
9401,234988953172745,234988953174223,234988953243511,234988953244189,1478,69288,678,71444
9402,234988953359863,234988953361351,234988953428221,234988953428911,1488,66870,690,69048
9403,234988953544999,234988953546409,234988953617129,234988953617785,1410,70720,656,72786
9404,234988953741917,234988953743349,234988953814775,234988953815461,1432,71426,686,73544
9405,234988953931229,234988953932605,234988954003895,234988954004593,1376,71290,698,73364
9406,234988954120697,234988954122133,234988954190615,234988954191271,1436,68482,656,70574
9407,234988954307225,234988954308683,234988954377659,234988954378333,1458,68976,674,71108
9408,234988954494329,234988954495787,234988954564865,234988954565555,1458,69078,690,71226
9409,234988954681589,234988954682953,234988954754761,234988954755419,1364,71808,658,73830
9410,234988954871365,234988954873663,234988954941395,234988954942075,2298,67732,680,70710
9411,234988955065867,234988955067287,234988955139593,234988955140309,1420,72306,716,74442
9412,234988955256707,234988955258159,234988955328951,234988955329615,1452,70792,664,72908
9413,234988955445437,234988955446831,234988955520283,234988955520937,1394,73452,654,75500
9414,234988955636933,234988955638381,234988955708705,234988955709385,1448,70324,680,72452
9415,234988955834431,234988955835883,234988955904715,234988955905379,1452,68832,664,70948
9416,234988956021355,234988956022747,234988956093533,234988956094199,1392,70786,666,72844
9417,234988956210719,234988956212113,234988956281243,234988956281905,1394,69130,662,71186
9418,234988956397937,234988956399359,234988956469573,234988956470227,1422,70214,654,72290
9419,234988956585643,234988956587071,234988956656909,234988956657551,1428,69838,642,71908
9420,234988956773311,234988956774719,234988956845645,234988956846313,1408,70926,668,73002
9421,234988956962041,234988956963479,234988957033597,234988957034275,1438,70118,678,72234
9422,234988957149899,234988957151599,234988957221595,234988957222273,1700,69996,678,72374
9423,234988957337951,234988957339333,234988957411277,234988957411931,1382,71944,654,73980
9424,234988957527827,234988957529219,234988957600547,234988957601221,1392,71328,674,73394
9425,234988957730951,234988957732367,234988957803377,234988957804069,1416,71010,692,73118
9426,234988957919821,234988957921219,234988957992289,234988957992937,1398,71070,648,73116
9427,234988958117107,234988958118553,234988958189281,234988958189947,1446,70728,666,72840
9428,234988958306069,234988958307529,234988958375941,234988958376629,1460,68412,688,70560
9429,234988958492709,234988958494139,234988958565485,234988958566163,1430,71346,678,73454
9430,234988958681677,234988958683067,234988958752931,234988958753543,1390,69864,612,71866
9431,234988958870155,234988958871577,234988958940007,234988958940685,1422,68430,678,70530
9432,234988959065281,234988959067543,234988959135409,234988959136093,2262,67866,684,70812
9433,234988959252179,234988959253657,234988959324013,234988959324679,1478,70356,666,72500
9434,234988959440569,234988959441943,234988959515215,234988959515887,1374,73272,672,75318
9435,234988959639649,234988959641107,234988959711863,234988959712543,1458,70756,680,72894
9436,234988959828587,234988959829993,234988959902447,234988959903127,1406,72454,680,74540
9437,234988960018745,234988960020497,234988960089599,234988960090271,1752,69102,672,71526
9438,234988960206289,234988960207913,234988960276187,234988960276841,1624,68274,654,70552
9439,234988960393081,234988960395355,234988960465795,234988960466483,2274,70440,688,73402
9440,234988960581907,234988960583317,234988960653971,234988960654657,1410,70654,686,72750
9441,234988960770971,234988960773265,234988960843657,234988960844363,2294,70392,706,73392
9442,234988960960457,234988960962665,234988961031439,234988961032117,2208,68774,678,71660
9443,234988961156593,234988961158013,234988961228909,234988961229583,1420,70896,674,72990
9444,234988961345819,234988961347267,234988961419313,234988961420005,1448,72046,692,74186
9445,234988961544659,234988961546125,234988961616055,234988961616727,1466,69930,672,72068
