index,hit_ticks,miss_ticks
1868,98,1080
1869,100,1098
1870,98,1086
1871,98,1092
1872,100,1086
1873,100,1098
1874,100,1082
1875,102,1592
1876,100,1100
1877,98,1084
1878,102,1082
1879,98,1086
1880,102,1094
1881,96,1090
1882,98,1084
1883,100,1098
1884,98,1088
1885,98,1092
1886,98,1088
1887,98,1086
1888,100,1090
1889,96,1086
1890,102,1098
1891,102,1086
1892,100,1084
1893,100,1086
1894,102,1096
1895,102,1086
1896,98,1094
1897,100,1608
1898,102,1092
1899,102,1080
1900,96,1088
1901,98,1092
1902,102,1082
1903,100,1088
1904,102,1098
1905,100,1092
1906,100,1100
1907,98,1094
1908,96,1090
1909,98,1086
1910,100,1082
1911,104,1086
1912,98,1092
1913,98,1090
1914,102,1092
1915,100,1092
1916,100,1086
1917,100,1086
1918,100,1086
1919,98,1620
1920,98,1084
1921,100,1080
1922,98,1086
1923,102,1096
1924,98,1090
1925,100,1086
1926,102,1090
1927,100,1086
1928,104,1090
1929,100,1092
1930,100,1094
1931,98,1086
1932,98,1084
1933,96,1090
1934,98,1082
1935,102,1092
1936,100,1082
1937,98,1088
1938,100,1084
1939,98,1090
1940,98,1098
1941,98,1564
1942,98,1088
1943,98,1096
1944,96,1098
1945,100,1094
1946,100,1080
1947,100,1086
1948,100,1088
1949,100,1096
1950,100,1088
1951,100,1092
1952,102,1086
1953,102,1086
1954,98,1098
1955,100,1086
1956,98,1084
1957,100,1086
1958,98,1098
1959,98,1098
1960,98,1082
1961,98,1088
1962,102,1626
1963,92,1102
1964,102,1082
1965,96,1092
1966,98,1098
1967,102,1088
1968,100,1092
1969,100,1092
1970,100,1088
1971,102,1082
1972,100,1086
1973,100,1090
1974,98,1092
1975,100,1098
1976,102,1086
1977,102,1082
1978,100,1092
1979,100,1092
1980,100,1084
1981,100,1096
1982,100,1094
1983,98,1086
1984,98,1626
1985,100,1082
1986,102,1090
1987,100,1090
1988,100,1088
1989,98,1086
1990,102,1086
1991,98,1082
1992,98,1096
1993,98,1092
1994,98,1092
1995,100,1088
1996,100,1086
1997,98,1086
1998,102,1090
1999,98,1086
2000,102,1098
2001,102,1084
2002,98,1092
2003,100,1034
2004,100,1088
2005,98,1088
2006,98,1608
2007,98,1086
2008,98,1086
2009,98,1092
2010,98,1076
2011,100,1086
2012,100,1088
2013,100,1090
2014,98,1080
2015,100,1092
2016,98,1086
2017,100,1078
2018,98,1082
2019,100,1092
2020,100,1092
2021,100,1084
2022,100,1090
2023,98,1094
2024,96,1088
2025,98,1094
2026,98,1088
2027,100,1626
2028,98,1080
2029,98,1090
2030,100,1096
2031,102,1098
2032,104,1086
2033,100,1090
2034,100,1086
2035,98,1084
2036,98,1096
2037,98,1086
2038,98,1086
2039,96,1086
2040,98,1092
2041,98,1084
2042,98,1092
2043,102,1084
2044,98,1094
2045,98,1084
2046,96,1092
2047,100,1088
2048,98,1094
2049,98,966
2050,100,1540
2051,100,1090
2052,100,1086
2053,96,1086
2054,96,1088
2055,98,1092
2056,98,1088
2057,98,1086
2058,98,1098
2059,100,1090
2060,98,1084
2061,102,1088
2062,98,1084
2063,98,1096
2064,100,1090
2065,98,1084
2066,100,1100
2067,98,1086
2068,98,1088
2069,100,1096
2070,96,1086
2071,98,1628
2072,100,1088
2073,98,1090
2074,100,1084
2075,104,1098
2076,98,1100
2077,100,1094
2078,98,1090
2079,104,1092
2080,98,1092
2081,94,1078
2082,98,1090
2083,98,1086
2084,100,1086
2085,98,1082
2086,98,1086
2087,100,1090
2088,100,1080
2089,98,1086
2090,98,1092
2091,100,1090
2092,98,1086
2093,98,1560
2094,100,1088
2095,100,1090
2096,100,1090
2097,98,1102
2098,100,1088
2099,100,1096
2100,98,1082
2101,100,1090
2102,102,1090
2103,100,1080
2104,96,1086
2105,100,1092
2106,98,1094
2107,100,1086
2108,98,1092
2109,100,1102
2110,94,1086
2111,98,1094
2112,100,1086
2113,98,1090
2114,100,1080
2115,98,1552
2116,98,1098
2117,98,1086
2118,98,1086
2119,98,1092
2120,98,1088
2121,98,1086
2122,100,1080
2123,98,1086
2124,98,1088
2125,98,1088
2126,100,1086
2127,98,1094
2128,100,1080
2129,98,1098
2130,98,1098
2131,96,1084
2132,98,1086
2133,102,1088
2134,94,1094
2135,100,1090
2136,100,1086
2137,98,1594
2138,96,1086
2139,98,1082
2140,98,1086
2141,100,1084
2142,98,1090
2143,98,1092
2144,98,1086
2145,98,1080
2146,98,1080
2147,102,1088
2148,100,1094
2149,96,1086
2150,98,1086
2151,98,1092
2152,100,1090
2153,100,1094
2154,96,1102
2155,98,1092
2156,100,1098
2157,98,1094
2158,98,1090
2159,98,1088
2160,98,1512
2161,100,1094
2162,100,1084
2163,98,1086
2164,98,1090
2165,100,1086
2166,98,1092
2167,98,1086
2168,100,1080
2169,98,1100
2170,100,1094
2171,98,1092
2172,100,1096
2173,100,1086
2174,96,1084
2175,100,1090
2176,98,1102
2177,98,1098
2178,98,1092
2179,100,1090
2180,98,1090
2181,96,1082
2182,102,1588
2183,102,1096
2184,98,1366
2185,98,1084
2186,98,1086
2187,100,1102
2188,102,938
2189,98,1098
2190,98,1090
2191,100,1086
2192,98,1090
2193,98,1096
2194,98,1092
2195,98,1086
2196,98,1082
2197,100,1096
2198,102,1092
2199,102,1092
2200,102,1086
2201,100,1094
2202,98,1086
2203,98,1084
2204,96,1092
2205,102,1100
2206,100,1076
2207,100,1568
2208,102,1096
2209,100,1094
2210,102,1090
2211,102,1092
2212,98,1092
2213,98,1098
2214,102,1080
2215,96,1092
2216,98,1086
2217,102,1084
2218,98,1086
2219,96,1086
2220,100,1086
2221,102,1088
2222,102,1088
2223,100,1092
2224,98,1092
2225,98,1086
2226,100,1092
2227,100,1084
2228,100,1614
2229,102,1098
2230,98,1088
2231,100,1102
2232,98,1086
2233,100,1086
2234,98,1088
2235,102,1092
2236,98,1086
2237,98,1094
2238,98,1086
2239,100,1092
2240,96,1086
2241,100,1086
2242,100,1090
2243,100,1088
2244,100,1088
2245,96,1086
2246,102,1078
2247,102,1098
2248,100,1092
2249,100,1088
2250,100,1630
2251,98,1092
2252,98,1088
2253,102,1082
2254,102,1084
2255,98,1092
2256,102,1084
2257,98,1090
2258,102,1098
2259,102,1098
2260,100,1086
2261,100,1092
2262,100,1088
2263,100,1088
2264,98,1088
2265,102,1094
2266,102,1086
2267,100,1084
2268,102,1088
2269,100,1092
2270,102,1082
2271,98,1088
2272,100,1524
2273,100,1102
2274,102,1092
2275,98,1092
2276,100,1088
2277,102,1084
2278,98,1092
2279,98,1086
2280,98,1090
2281,100,1082
2282,100,1096
2283,102,1082
2284,98,1088
2285,100,1088
2286,98,1086
2287,100,1088
2288,98,1088
2289,102,1086
2290,100,1092
2291,98,1102
2292,98,1086
2293,98,1086
2294,102,1422
2295,102,1092
2296,98,1086
2297,96,1098
2298,100,1086
2299,94,1094
2300,98,1084
2301,98,1090
2302,100,1082
2303,98,1094
2304,96,1086
2305,96,1100
2306,96,1090
2307,102,1092
2308,102,1092
2309,100,1094
2310,100,1078
2311,96,1086
2312,98,1084
2313,104,1092
2314,100,1086
2315,100,1088
2316,102,1596
2317,98,1080
2318,102,1090
2319,100,1094
2320,98,1082
2321,98,1086
2322,98,1092
2323,100,1086
2324,102,1086
2325,98,1086
2326,100,1090
2327,100,1084
2328,102,1092
2329,100,1096
2330,102,1092
2331,102,1086
2332,102,1088
2333,98,1086
2334,98,1084
2335,98,1088
2336,98,1088
2337,102,1086
2338,98,1620
2339,100,1082
2340,104,1086
2341,98,1092
2342,98,1082
2343,100,1086
2344,98,1092
2345,98,1088
2346,98,1086
2347,100,1098
2348,98,1090
2349,102,1074
2350,98,1090
2351,100,1090
2352,98,1088
2353,98,1080
2354,100,1090
2355,102,1092
2356,100,1086
2357,100,1092
2358,100,1092
2359,100,1084
2360,100,1592
2361,102,1086
2362,100,1092
2363,100,1088
2364,98,1082
2365,98,1092
2366,100,1084
2367,102,1086
2368,98,1082
2369,98,1092
2370,98,1086
2371,98,1086
2372,100,1090
2373,100,1090
2374,100,1098
2375,98,1088
2376,100,1086
2377,100,1098
2378,102,1082
2379,98,1086
2380,98,1088
2381,98,1086
2382,96,1640
2383,100,1088
2384,98,1094
2385,100,1090
2386,98,1084
2387,98,1092
2388,100,1084
2389,98,1084
2390,102,1090
2391,100,1098
2392,100,1086
2393,100,1096
2394,98,1092
2395,98,1084
2396,98,1082
2397,108,1090
2398,100,1086
2399,100,1086
2400,100,1092
2401,100,1090
2402,100,1092
2403,100,1088
2404,100,1622
2405,96,1098
2406,98,1082
2407,98,1088
2408,98,1086
2409,100,1090
2410,98,1086
2411,100,1092
2412,102,1090
2413,100,1086
2414,102,1092
2415,98,1092
2416,98,1098
2417,100,1080
2418,98,1092
2419,98,1090
2420,100,1092
2421,102,1082
2422,98,1086
2423,96,1092
2424,102,1086
2425,98,1098
2426,100,1568
2427,98,1088
2428,100,1086
2429,98,1092
2430,100,1086
2431,100,1098
2432,100,1092
2433,100,1090
2434,98,1084
2435,100,1096
2436,102,1100
2437,98,1086
2438,102,1090
2439,102,1086
2440,100,1084
2441,98,1090
2442,100,1080
2443,98,1092
2444,98,1088
2445,104,1086
2446,98,1082
2447,100,1090
2448,100,1614
2449,98,1084
2450,102,1090
2451,102,1090
2452,100,1086
2453,98,1092
2454,100,1086
2455,100,1090
2456,98,1078
2457,98,1088
2458,98,1082
2459,98,1098
2460,102,1080
2461,98,1092
2462,100,1080
2463,102,1090
2464,100,1092
2465,104,1090
2466,98,1088
2467,98,1080
2468,98,1102
2469,100,1608
2470,98,1086
2471,98,1088
2472,100,1090
2473,98,1092
2474,102,1084
2475,100,1092
2476,100,1088
2477,100,1092
2478,100,1090
2479,100,1082
2480,98,1084
2481,102,1084
2482,100,1100
2483,98,1092
2484,100,1094
2485,100,1092
2486,100,1090
2487,98,1092
2488,100,1092
2489,98,1088
2490,98,1084
2491,100,1090
2492,100,1506
2493,104,1102
2494,98,1090
2495,98,1098
2496,100,1084
2497,98,1092
2498,98,1092
2499,98,1110
2500,100,1088
2501,98,1092
2502,98,1094
2503,100,1084
2504,98,1090
2505,100,1092
2506,98,1086
2507,96,1098
2508,102,1088
2509,98,1092
2510,98,1086
2511,98,1098
2512,98,1000
2513,100,1086
2514,100,1594
2515,98,1086
2516,98,1088
2517,100,1078
2518,100,1088
2519,100,1092
2520,102,1084
2521,96,1094
2522,102,1092
2523,98,1092
2524,98,1086
2525,100,1094
2526,98,1088
2527,98,1088
2528,102,1082
2529,102,1086
2530,100,1090
2531,100,1084
2532,100,1088
2533,98,1090
2534,96,1086
2535,102,1090
2536,98,1612
2537,94,1086
2538,98,1092
2539,100,1098
2540,98,1086
2541,102,1090
2542,100,1086
2543,98,1092
2544,100,1086
2545,98,1092
2546,102,1084
2547,100,1088
2548,98,1086
2549,98,1098
2550,98,1080
2551,100,1098
2552,100,1082
2553,98,1094
2554,98,1096
2555,100,1098
2556,100,1086
2557,98,1092
2558,102,1594
2559,102,1108
2560,100,1098
2561,100,1092
2562,98,1096
2563,102,1092
2564,100,1092
2565,102,1098
2566,100,1088
2567,98,1086
2568,102,1098
2569,98,1086
2570,102,1086
2571,98,1090
2572,100,1088
2573,100,1090
2574,98,1076
2575,100,1092
2576,100,1088
2577,100,1096
2578,102,1092
2579,100,1088
2580,98,1632
2581,98,1086
2582,102,1078
2583,100,1088
2584,98,1084
2585,100,1088
2586,98,1086
2587,100,1086
2588,100,1086
2589,98,1096
2590,98,1104
2591,100,1090
2592,98,1086
2593,100,1098
2594,98,1092
2595,100,1098
2596,100,1090
2597,102,1090
2598,98,1090
2599,100,1092
2600,100,1098
2601,98,1086
2602,96,1510
2603,100,1082
2604,100,1086
2605,98,1032
2606,102,1086
2607,98,1092
2608,98,1098
2609,100,1086
2610,98,1086
2611,104,1086
2612,98,1086
2613,98,1090
2614,100,1088
2615,98,1088
2616,102,1098
2617,102,1086
2618,102,1090
2619,100,1092
2620,100,1090
2621,98,1090
2622,96,1092
2623,100,1086
2624,100,1596
2625,96,1090
2626,100,1080
2627,98,1092
2628,100,1084
2629,100,1098
2630,100,1098
2631,102,1086
2632,98,1088
2633,98,1086
2634,98,1086
2635,98,1086
2636,100,1086
2637,100,1096
2638,100,1086
2639,98,1090
2640,98,1092
2641,100,1096
2642,98,1088
2643,102,1096
2644,96,1086
2645,100,1088
2646,102,1536
2647,100,1090
2648,102,1088
2649,102,1086
2650,100,1082
2651,98,994
2652,102,1086
2653,98,1090
2654,102,1088
2655,102,1092
2656,100,1088
2657,100,1092
2658,98,1086
2659,100,1094
2660,98,1088
2661,102,1098
2662,98,1088
2663,102,1088
2664,102,1084
2665,98,1092
2666,102,1088
2667,100,1088
2668,98,1604
2669,98,1090
2670,100,1082
2671,96,1082
2672,102,1090
2673,102,1082
2674,98,1088
2675,104,1092
2676,102,1094
2677,100,1088
2678,96,1086
2679,102,1086
2680,98,1090
2681,98,1086
2682,98,1086
2683,100,1082
2684,98,1088
2685,102,1090
2686,98,1094
2687,98,1098
2688,98,1080
2689,100,1086
2690,98,1566
2691,94,1090
2692,98,1086
2693,98,1088
2694,98,1090
2695,98,1084
2696,100,1084
2697,102,1082
2698,100,1086
2699,98,1082
2700,100,1092
2701,98,1100
2702,100,1090
2703,104,1098
2704,102,1094
2705,98,1086
2706,104,1090
2707,100,1090
2708,98,1094
2709,100,1094
2710,98,1620
2711,100,1092
2712,102,1086
2713,98,1088
2714,102,1088
2715,96,1092
2716,100,1086
2717,98,1090
2718,98,1086
2719,98,1096
2720,100,1092
2721,98,1082
2722,100,1088
2723,100,1098
2724,98,1096
2725,98,1096
2726,98,1092
2727,102,1082
2728,98,1098
2729,98,1086
2730,96,1090
2731,98,1086
2732,98,1640
2733,102,1086
2734,100,1090
2735,100,1088
2736,102,1088
2737,100,1090
2738,98,1092
2739,102,1082
2740,102,1086
2741,102,1086
2742,100,1096
2743,100,1094
2744,102,1088
2745,100,1086
2746,98,1086
2747,98,1096
2748,102,1084
2749,98,1082
2750,98,1092
2751,100,1102
2752,100,1086
2753,98,1086
2754,98,2238
2755,100,984
2756,100,1090
2757,100,1090
2758,100,1096
2759,100,1088
2760,98,1084
2761,100,1092
2762,98,1086
2763,102,1090
2764,98,1090
2765,100,1092
2766,98,1080
2767,98,1086
2768,100,1094
2769,102,1094
2770,100,1096
2771,98,1090
2772,104,1086
2773,98,1098
2774,100,1622
2775,102,1086
2776,100,1092
2777,100,1092
2778,100,1088
2779,100,1090
2780,98,1082
2781,102,1086
2782,98,1092
2783,98,1098
2784,98,1090
2785,100,1092
2786,102,1090
2787,98,1090
2788,100,1084
2789,98,1088
2790,98,1182
2791,96,1084
2792,96,1086
2793,98,1082
2794,100,1088
2795,100,1084
2796,98,1578
2797,98,1092
2798,98,1092
2799,102,1086
2800,100,1100
2801,98,1090
2802,96,1090
2803,102,1090
2804,98,1088
2805,102,1086
2806,100,1084
2807,98,1086
2808,98,1084
2809,98,1098
2810,104,1084
2811,102,1086
2812,98,1092
2813,98,1090
2814,102,1092
2815,96,1100
2816,100,1086
2817,102,1086
2818,100,1532
2819,102,1084
2820,102,1084
2821,100,1100
2822,98,1086
2823,102,1086
2824,100,1080
2825,102,1090
2826,98,1090
2827,98,1082
2828,98,1084
2829,106,1086
2830,100,1086
2831,100,1086
2832,98,1086
2833,98,1086
2834,98,1086
2835,98,1086
2836,98,1088
2837,98,1086
2838,100,1086
2839,98,1088
2840,100,1602
2841,100,1082
2842,100,1092
2843,98,1090
2844,102,1092
2845,100,1086
2846,96,1088
2847,100,1092
2848,100,1082
2849,98,1092
2850,100,1090
2851,100,1090
2852,98,1086
2853,96,1090
2854,102,1092
2855,100,1094
2856,98,1086
2857,98,1102
2858,100,1088
2859,100,1088
2860,96,1084
2861,96,1096
2862,98,1572
2863,98,1086
2864,98,1086
2865,100,1090
2866,98,1086
2867,100,1086
2868,102,1088
2869,98,1094
2870,100,1086
2871,102,1098
2872,100,1086
2873,100,1090
2874,98,1086
2875,100,1088
2876,94,1092
2877,100,1082
2878,98,1100
2879,100,1092
2880,96,1088
2881,100,1086
2882,98,1088
2883,98,1096
2884,100,1556
2885,96,1088
2886,100,1086
2887,102,1086
2888,100,1086
2889,100,1088
2890,98,1092
2891,98,1090
2892,98,1090
2893,106,1098
2894,102,1092
2895,98,1086
2896,100,1088
2897,96,1102
2898,96,1086
2899,98,1092
2900,102,1086
2901,100,1086
2902,100,1082
2903,98,1090
2904,102,1086
2905,100,1086
2906,102,1598
2907,104,1090
2908,104,1094
2909,96,1092
2910,98,1086
2911,100,1090
2912,100,1086
2913,104,1086
2914,98,1082
2915,98,1086
2916,102,1082
2917,98,1084
2918,102,1092
2919,98,1086
2920,98,1088
2921,98,1088
2922,100,1080
2923,98,1092
2924,100,1080
2925,98,1086
2926,100,1084
2927,100,1086
2928,100,1546
2929,102,1078
2930,100,1086
2931,102,1088
2932,98,1086
2933,100,1086
2934,98,1082
2935,96,1080
2936,100,1092
2937,102,1088
2938,98,1084
2939,96,1088
2940,102,1088
2941,98,1094
2942,100,1086
2943,98,1086
2944,98,1096
2945,100,1082
2946,98,1098
2947,100,1092
2948,100,1086
2949,98,1088
2950,100,1614
2951,100,1092
2952,102,1086
2953,100,1092
2954,98,1090
2955,100,1092
2956,100,1090
2957,98,1088
2958,102,1084
2959,98,1084
2960,98,1082
2961,98,1088
2962,96,1088
2963,100,1084
2964,100,1088
2965,98,1088
2966,98,1086
2967,102,1092
2968,98,1094
2969,100,1092
2970,100,1082
2971,98,1092
2972,98,1548
2973,102,1086
2974,98,1082
2975,100,1092
2976,102,1086
2977,98,1088
2978,102,1086
2979,100,1092
2980,100,1090
2981,100,1088
2982,98,1084
2983,98,1086
2984,98,1084
2985,102,1080
2986,102,1092
2987,98,1086
2988,102,1086
2989,100,1092
2990,100,1088
2991,102,1090
2992,96,1086
2993,102,1092
2994,98,1590
2995,100,1084
2996,98,1094
2997,98,1086
2998,100,1082
2999,98,1088
3000,106,1092
3001,98,1094
3002,98,1090
3003,98,1092
3004,100,1098
3005,94,1098
3006,100,1086
3007,98,1086
3008,98,1086
3009,102,1080
3010,100,1092
3011,98,1104
3012,98,1090
3013,98,1106
3014,100,1086
3015,102,1624
3016,98,1088
3017,98,1086
3018,96,1090
3019,100,1086
3020,100,1080
3021,102,1084
3022,98,1096
3023,100,1086
3024,102,1084
3025,100,1092
3026,102,1084
3027,102,1096
3028,100,1092
3029,98,1096
3030,98,1092
3031,104,1080
3032,100,1098
3033,102,1092
3034,102,1090
3035,100,1088
3036,98,1094
3037,102,1086
3038,100,1086
3039,98,1090
3040,98,1102
3041,98,1090
3042,98,1080
3043,100,1098
3044,98,1088
3045,98,1086
3046,100,1086
3047,98,1098
3048,100,1092
3049,100,1092
3050,100,1600
3051,98,1088
3052,100,1082
3053,102,1086
3054,98,1096
3055,100,1098
3056,100,1084
3057,98,1086
3058,96,1092
3059,100,1084
3060,100,1082
3061,102,1098
3062,100,1092
3063,98,1086
3064,104,1086
3065,98,1098
3066,100,1092
3067,102,1086
3068,100,1088
3069,98,1092
3070,102,1086
3071,98,1082
3072,102,1554
3073,96,1092
3074,98,1094
3075,98,1092
3076,100,1082
3077,100,1082
3078,98,1086
3079,104,1088
3080,100,1092
3081,100,1090
3082,102,1086
3083,100,1090
3084,102,1086
3085,96,1086
3086,100,1092
3087,98,1088
3088,98,1098
3089,100,1090
3090,100,1104
3091,102,1082
3092,98,1084
3093,100,1098
3094,102,1092
3095,98,1582
3096,106,1082
3097,98,1092
3098,100,1086
3099,102,1086
3100,100,1088
3101,100,1090
3102,96,1088
3103,98,1096
3104,98,1086
3105,98,1088
3106,98,1084
3107,100,1090
3108,100,1088
3109,106,1092
3110,98,1086
3111,100,1096
3112,100,1086
3113,100,1086
3114,102,990
3115,102,1086
3116,100,1086
3117,98,1590
3118,102,1098
3119,96,1088
3120,98,1094
3121,98,1090
3122,96,1088
3123,98,1086
3124,100,1090
3125,98,1086
3126,98,1086
3127,102,1082
3128,100,1094
3129,100,1086
3130,102,1082
3131,100,1088
3132,100,1086
3133,100,1090
3134,100,1090
3135,100,1086
3136,98,1088
3137,98,1090
3138,98,1082
3139,98,1088
3140,98,1584
3141,98,1086
3142,102,1090
3143,100,1088
3144,102,1092
3145,100,1096
3146,98,1086
3147,100,1092
3148,98,1086
3149,100,1080
3150,100,1086
3151,102,1094
3152,98,1084
3153,100,1092
3154,100,1098
3155,98,1094
3156,98,1084
3157,102,1092
3158,98,1088
3159,98,1092
3160,98,1082
3161,100,1084
3162,98,1510
3163,98,1088
3164,100,1098
3165,102,1088
3166,102,1092
3167,98,1086
3168,102,1090
3169,102,1086
3170,100,1084
3171,100,1100
3172,100,1098
3173,98,1092
3174,98,1092
3175,98,1086
3176,98,1092
3177,98,1090
3178,102,1086
3179,100,1096
3180,100,1092
3181,98,1086
3182,102,1090
3183,98,1098
3184,100,1582
3185,98,1088
3186,98,1086
3187,102,1084
3188,98,1086
3189,98,1090
3190,102,1086
3191,100,1092
3192,102,1082
3193,100,1088
3194,100,1098
3195,98,1092
3196,100,1086
3197,100,1090
3198,96,1084
3199,98,1080
3200,100,1084
3201,104,1084
3202,102,1082
3203,98,1088
3204,102,1084
3205,102,1090
3206,100,1552
3207,100,1108
3208,98,1094
3209,100,1092
3210,98,1086
3211,102,1088
3212,102,1086
3213,104,1092
3214,98,1084
3215,102,1088
3216,100,1088
3217,98,1092
3218,100,1088
3219,98,1098
3220,98,1094
3221,102,1092
3222,100,1088
3223,102,1090
3224,96,1092
3225,104,1096
3226,98,1092
3227,102,1606
3228,102,1080
3229,102,1092
3230,100,1086
3231,98,1086
3232,100,1090
3233,100,1092
3234,100,1092
3235,98,1082
3236,98,1104
3237,100,1100
3238,100,1082
3239,102,1096
3240,96,1088
3241,102,1092
3242,98,1084
3243,98,1098
3244,98,1084
3245,102,1080
3246,96,1088
3247,98,1086
3248,98,1090
3249,102,1550
3250,98,1086
3251,100,1090
3252,100,1086
3253,102,1038
3254,100,1088
3255,102,1098
3256,96,1082
3257,108,1086
3258,100,1092
3259,98,1094
3260,98,1082
3261,100,1086
3262,98,1088
3263,102,1090
3264,100,1086
3265,102,1092
3266,100,1086
3267,102,1090
3268,102,1100
3269,102,1096
3270,98,1090
3271,102,1608
3272,98,1092
3273,102,1088
3274,98,1092
3275,98,1090
3276,98,1088
3277,100,1082
3278,98,1082
3279,104,1084
3280,100,1086
3281,100,1080
3282,100,1096
3283,98,1090
3284,98,1096
3285,102,1082
3286,100,1088
3287,104,1092
3288,100,1086
3289,102,1094
3290,100,1092
3291,98,1096
3292,100,1094
3293,102,1568
3294,98,1096
3295,102,1088
3296,98,1090
3297,102,1092
3298,100,1090
3299,102,1092
3300,100,1096
3301,102,1096
3302,98,1082
3303,102,1092
3304,96,1100
3305,102,1096
3306,100,1092
3307,102,1092
3308,98,1086
3309,102,1090
3310,100,1098
3311,102,1080
3312,100,1086
3313,102,1096
3314,100,1636
3315,102,1092
3316,100,1086
3317,98,1086
3318,98,1086
3319,100,1092
3320,100,1088
3321,102,1086
3322,98,1098
3323,102,1086
3324,100,1086
3325,100,1086
3326,98,1086
3327,98,1092
3328,98,1090
3329,102,1086
3330,102,1090
3331,102,1082
3332,102,1086
3333,102,1090
3334,100,1082
3335,102,1092
3336,100,1626
3337,100,1102
3338,98,1092
3339,100,1090
3340,98,1092
3341,102,1088
3342,98,1088
3343,102,1094
3344,98,1086
3345,98,1084
3346,98,1082
3347,102,1084
3348,98,1088
3349,100,1092
3350,98,1098
3351,100,1098
3352,100,1092
3353,102,1090
3354,100,1100
3355,102,1082
3356,98,1084
3357,102,1092
3358,100,1560
3359,102,1092
3360,100,1092
3361,98,1088
3362,100,1084
3363,98,1086
3364,98,1086
3365,98,1092
3366,100,1086
3367,102,1084
3368,98,1092
3369,102,1092
3370,98,1090
3371,100,1096
3372,98,1092
3373,102,1084
3374,98,1082
3375,98,1098
3376,100,1082
3377,102,1092
3378,100,1086
3379,100,1088
3380,98,1626
3381,100,1084
3382,98,1084
3383,102,1086
3384,98,1088
3385,98,1086
3386,100,1098
3387,100,1102
3388,98,1086
3389,106,1086
3390,98,1092
3391,98,1086
3392,100,1030
3393,102,1090
3394,100,1102
3395,102,1088
3396,98,1086
3397,98,1086
3398,98,1084
3399,96,1084
